Date,MRNA,PFE,JNJ,GOOGL,META,AAPL,COST,WMT,KR,JPM,BAC,HSBC
2022-05-12,130.1699981689453,50.38999938964844,177.8699951171875,112.84400177001953,191.24000549316406,142.55999755859375,486.17999267578125,147.47999572753906,54.220001220703125,118.04000091552734,35.06999969482422,29.549999237060547
2022-05-13,137.91000366210938,49.91999816894531,176.85000610351562,116.05049896240234,198.6199951171875,147.11000061035156,497.2699890136719,148.0500030517578,53.38999938964844,119.08999633789062,35.16999816894531,30.709999084472656
2022-05-16,136.25999450683594,50.66999816894531,178.0800018310547,114.44499969482422,200.0399932861328,145.5399932861328,494.5299987792969,148.2100067138672,53.20000076293945,118.26000213623047,34.810001373291016,30.780000686645508
2022-05-17,142.27999877929688,51.34000015258789,178.82000732421875,116.4729995727539,202.6199951171875,149.24000549316406,490.4700012207031,131.35000610351562,51.22999954223633,122.18000030517578,35.9900016784668,31.40999984741211
2022-05-18,137.7100067138672,50.400001525878906,175.5,111.89949798583984,192.24000549316406,140.82000732421875,429.3999938964844,122.43000030517578,47.900001525878906,120.08999633789062,34.880001068115234,30.56999969482422
2022-05-19,143.3800048828125,50.650001525878906,173.94000244140625,110.38400268554688,191.2899932861328,137.35000610351562,422.92999267578125,119.06999969482422,48.0,118.30999755859375,34.45000076293945,30.520000457763672
2022-05-20,136.25,52.470001220703125,176.97999572753906,108.90799713134766,193.5399932861328,137.58999633789062,416.42999267578125,119.19999694824219,48.65999984741211,117.33999633789062,33.86000061035156,30.75
2022-05-23,137.6199951171875,52.880001068115234,179.44000244140625,111.48799896240234,196.22999572753906,143.11000061035156,429.4800109863281,122.5999984741211,50.220001220703125,124.5999984741211,35.869998931884766,31.399999618530273
2022-05-24,132.05999755859375,53.40999984741211,181.39999389648438,105.97000122070312,181.27999877929688,140.36000061035156,437.7099914550781,124.12999725341797,51.5099983215332,126.36000061035156,35.650001525878906,32.720001220703125
2022-05-25,130.85000610351562,53.709999084472656,179.6199951171875,105.80500030517578,183.8300018310547,140.52000427246094,440.1099853515625,123.37000274658203,51.15999984741211,127.23999786376953,35.84000015258789,32.81999969482422
2022-05-26,135.8000030517578,53.9900016784668,179.4600067138672,107.7925033569336,191.6300048828125,143.77999877929688,464.989990234375,126.0,52.13999938964844,129.44000244140625,36.66999816894531,33.0099983215332
